file_name,classes,xmin,ymin,xmax,ymax
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0901.jpg,marge_simpson,41,6,232,245
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0064.jpg,nelson_muntz,61,61,220,296
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0922.jpg,marge_simpson,72,0,262,226
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0438.jpg,chief_wiggum,148,3,300,285
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1392.jpg,ned_flanders,85,6,262,235
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_1245.jpg,moe_szyslak,149,24,291,166
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0481.jpg,lisa_simpson,171,51,279,222
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0481.jpg,sideshow_bob,80,0,300,228
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0182.jpg,lisa_simpson,66,104,194,232
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0180.jpg,principal_skinner,7,9,138,139
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0180.jpg,principal_skinner,0,17,163,217
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0454.jpg,homer_simpson,188,20,289,257
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0658.jpg,homer_simpson,89,0,291,263
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0291.jpg,apu_nahasapeemapetilon,92,4,276,194
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0291.jpg,apu_nahasapeemapetilon,154,9,279,154
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0729.jpg,homer_simpson,185,67,286,257
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0061.jpg,charles_montgomery_burns,54,6,137,126
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0872.jpg,marge_simpson,45,6,234,242
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0288.jpg,kent_brockman,77,11,228,271
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0288.jpg,kent_brockman,103,6,209,198
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0975.jpg,chief_wiggum,77,42,181,213
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0975.jpg,chief_wiggum,36,37,191,285
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0975.jpg,marge_simpson,175,103,244,224
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1226.jpg,homer_simpson,157,13,279,281
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_1007.jpg,charles_montgomery_burns,103,38,271,210
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_1007.jpg,charles_montgomery_burns,41,35,293,271
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0024.jpg,homer_simpson,106,0,263,275
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0024.jpg,abraham_grampa_simpson,96,22,260,289
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0052.jpg,marge_simpson,119,29,238,216
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0427.jpg,sideshow_bob,90,20,221,222
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0964.jpg,bart_simpson,78,10,227,286
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1081.jpg,lisa_simpson,63,54,208,269
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0260.jpg,chief_wiggum,127,4,272,246
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0513.jpg,marge_simpson,108,1,213,239
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0829.jpg,homer_simpson,68,8,204,260
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1414.jpg,homer_simpson,100,6,218,260
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0080.jpg,bart_simpson,63,0,195,253
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0380.jpg,kent_brockman,99,27,295,248
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0380.jpg,kent_brockman,161,28,288,180
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_1043.jpg,charles_montgomery_burns,32,18,271,218
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_2112.jpg,homer_simpson,87,3,235,283
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0055.jpg,nelson_muntz,69,74,254,218
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0388.jpg,homer_simpson,14,33,127,284
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_1119.jpg,marge_simpson,0,5,263,273
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_1264.jpg,moe_szyslak,138,59,276,180
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_1264.jpg,principal_skinner,81,56,282,248
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_1264.jpg,principal_skinner,118,59,276,174
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0440.jpg,principal_skinner,102,0,209,191
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0440.jpg,principal_skinner,74,8,229,259
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0716.jpg,lisa_simpson,34,2,256,282
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0716.jpg,bart_simpson,5,5,277,291
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0239.jpg,apu_nahasapeemapetilon,171,0,297,171
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0239.jpg,apu_nahasapeemapetilon,134,0,300,283
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_1096.jpg,marge_simpson,70,2,263,240
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1020.jpg,homer_simpson,98,21,256,289
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1020.jpg,abraham_grampa_simpson,92,43,256,294
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0976.jpg,marge_simpson,52,5,217,250
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0443.jpg,chief_wiggum,86,10,213,237
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0443.jpg,chief_wiggum,65,14,275,298
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0025.jpg,bart_simpson,79,0,229,271
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0000.jpg,bart_simpson,138,150,277,278
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1767.jpg,homer_simpson,137,13,250,257
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0219.jpg,comic_book_guy,157,35,263,172
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0219.jpg,comic_book_guy,141,21,275,250
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0748.jpg,abraham_grampa_simpson,82,4,243,274
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0125.jpg,comic_book_guy,140,20,292,168
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0125.jpg,nelson_muntz,90,8,287,296
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0244.jpg,nelson_muntz,55,32,293,294
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1298.jpg,homer_simpson,16,22,224,264
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0084.jpg,bart_simpson,102,10,248,270
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0542.jpg,charles_montgomery_burns,83,13,252,253
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0585.jpg,lisa_simpson,93,66,215,225
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1218.jpg,lisa_simpson,102,0,238,243
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0228.jpg,bart_simpson,110,101,233,278
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0961.jpg,charles_montgomery_burns,62,25,290,244
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1900.jpg,homer_simpson,27,35,230,296
/content/gdrive/My Drive/simpsons/bounding_data/milhouse_van_houten/pic_0778.jpg,milhouse_van_houten,31,117,225,270
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0447.jpg,abraham_grampa_simpson,72,52,279,240
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0927.jpg,chief_wiggum,98,9,237,144
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0927.jpg,chief_wiggum,58,12,253,255
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0659.jpg,lisa_simpson,90,22,211,232
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0288.jpg,charles_montgomery_burns,114,50,225,189
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0407.jpg,apu_nahasapeemapetilon,117,0,271,287
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0178.jpg,nelson_muntz,27,0,276,227
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0256.jpg,ned_flanders,94,17,245,211
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_1046.jpg,principal_skinner,42,0,265,298
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0399.jpg,charles_montgomery_burns,57,7,228,164
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1845.jpg,homer_simpson,56,63,168,211
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0324.jpg,sideshow_bob,74,7,282,189
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0324.jpg,kent_brockman,93,35,266,247
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0324.jpg,sideshow_bob,96,5,235,138
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0324.jpg,sideshow_bob,97,25,267,90
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0724.jpg,marge_simpson,94,0,216,247
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0706.jpg,charles_montgomery_burns,6,109,143,218
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0567.jpg,homer_simpson,67,13,200,278
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0348.jpg,ned_flanders,2,13,139,240
/content/gdrive/My Drive/simpsons/bounding_data/milhouse_van_houten/pic_0684.jpg,milhouse_van_houten,4,21,198,248
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0296.jpg,sideshow_bob,150,4,253,191
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0191.jpg,chief_wiggum,10,21,187,251
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0191.jpg,chief_wiggum,32,28,162,183
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0527.jpg,ned_flanders,142,17,244,265
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0527.jpg,marge_simpson,46,14,194,222
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0613.jpg,bart_simpson,156,173,299,277
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0613.jpg,charles_montgomery_burns,152,174,300,280
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0132.jpg,comic_book_guy,95,23,254,276
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0112.jpg,lisa_simpson,13,9,193,192
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0112.jpg,lisa_simpson,9,12,94,105
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0112.jpg,lisa_simpson,20,12,114,163
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0112.jpg,lisa_simpson,30,18,76,86
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0513.jpg,homer_simpson,106,19,237,281
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0080.jpg,ned_flanders,75,2,172,172
/content/gdrive/My Drive/simpsons/bounding_data/edna_krabappel/pic_0050.jpg,edna_krabappel,23,0,142,138
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0932.jpg,marge_simpson,56,0,287,271
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0588.jpg,marge_simpson,78,0,252,222
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_1267.jpg,bart_simpson,3,27,247,287
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_1095.jpg,charles_montgomery_burns,38,3,211,242
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0433.jpg,ned_flanders,43,15,206,204
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0477.jpg,sideshow_bob,38,0,280,237
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0209.jpg,apu_nahasapeemapetilon,0,12,196,217
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0732.jpg,lisa_simpson,62,18,203,272
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0885.jpg,ned_flanders,19,79,168,237
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0514.jpg,ned_flanders,88,12,278,270
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0271.jpg,apu_nahasapeemapetilon,94,0,222,238
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1035.jpg,lisa_simpson,104,42,207,224
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0356.jpg,bart_simpson,84,11,191,249
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0617.jpg,bart_simpson,70,113,174,257
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0265.jpg,nelson_muntz,4,23,225,250
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0265.jpg,comic_book_guy,58,24,216,209
/content/gdrive/My Drive/simpsons/bounding_data/milhouse_van_houten/pic_0107.jpg,milhouse_van_houten,6,11,189,193
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0166.jpg,abraham_grampa_simpson,25,60,233,276
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_1105.jpg,charles_montgomery_burns,99,12,214,140
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_1105.jpg,charles_montgomery_burns,83,0,220,219
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1545.jpg,homer_simpson,84,68,258,271
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_1042.jpg,principal_skinner,0,96,150,208
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0911.jpg,bart_simpson,74,37,203,202
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_1343.jpg,moe_szyslak,111,20,238,187
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0335.jpg,comic_book_guy,54,1,173,192
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0658.jpg,principal_skinner,29,16,210,176
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0658.jpg,principal_skinner,11,22,250,256
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0536.jpg,abraham_grampa_simpson,123,49,233,218
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0536.jpg,abraham_grampa_simpson,87,59,262,274
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0410.jpg,bart_simpson,59,8,214,181
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0410.jpg,lisa_simpson,183,150,283,285
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0465.jpg,charles_montgomery_burns,84,4,201,215
/content/gdrive/My Drive/simpsons/bounding_data/milhouse_van_houten/pic_0958.jpg,milhouse_van_houten,81,8,229,251
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_1196.jpg,bart_simpson,31,82,174,238
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0243.jpg,comic_book_guy,130,42,258,187
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0966.jpg,ned_flanders,23,29,152,266
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_1088.jpg,charles_montgomery_burns,100,6,232,222
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0600.jpg,charles_montgomery_burns,1,8,198,206
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0415.jpg,chief_wiggum,137,12,297,240
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0017.jpg,bart_simpson,97,22,227,285
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_1194.jpg,marge_simpson,138,19,265,245
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0209.jpg,nelson_muntz,39,3,300,300
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0436.jpg,sideshow_bob,0,15,261,221
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1380.jpg,homer_simpson,82,7,211,270
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_0029.jpg,kent_brockman,132,36,214,174
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0595.jpg,apu_nahasapeemapetilon,120,32,198,202
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0595.jpg,apu_nahasapeemapetilon,102,50,215,265
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0400.jpg,charles_montgomery_burns,48,32,282,225
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0237.jpg,sideshow_bob,73,16,210,280
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0951.jpg,principal_skinner,21,10,181,198
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0594.jpg,charles_montgomery_burns,63,20,240,204
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0799.jpg,chief_wiggum,3,29,200,296
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0799.jpg,milhouse_van_houten,7,47,183,273
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0799.jpg,chief_wiggum,20,45,165,224
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0404.jpg,apu_nahasapeemapetilon,65,6,236,248
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1311.jpg,ned_flanders,115,0,240,248
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_1061.jpg,bart_simpson,116,39,204,227
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_1000.jpg,charles_montgomery_burns,146,57,297,224
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0496.jpg,lisa_simpson,54,45,278,274
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0793.jpg,charles_montgomery_burns,50,78,158,197
/content/gdrive/My Drive/simpsons/bounding_data/edna_krabappel/pic_0248.jpg,edna_krabappel,75,0,241,261
/content/gdrive/My Drive/simpsons/bounding_data/edna_krabappel/pic_0367.jpg,edna_krabappel,142,2,243,142
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0665.jpg,marge_simpson,4,36,270,257
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0285.jpg,abraham_grampa_simpson,68,130,212,265
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0903.jpg,krusty_the_clown,16,6,275,250
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1165.jpg,abraham_grampa_simpson,114,22,246,259
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1165.jpg,homer_simpson,134,0,247,237
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_2122.jpg,homer_simpson,76,34,277,258
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1142.jpg,bart_simpson,0,10,299,297
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1236.jpg,ned_flanders,119,29,191,188
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1236.jpg,ned_flanders,28,18,118,181
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0934.jpg,chief_wiggum,46,77,228,271
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0960.jpg,ned_flanders,42,70,154,208
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_1066.jpg,charles_montgomery_burns,26,8,189,207
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0538.jpg,sideshow_bob,3,2,286,250
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0479.jpg,bart_simpson,71,7,196,248
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0672.jpg,charles_montgomery_burns,61,12,247,194
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0672.jpg,charles_montgomery_burns,87,18,214,150
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0315.jpg,lisa_simpson,60,125,233,280
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0027.jpg,apu_nahasapeemapetilon,29,9,166,124
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0027.jpg,apu_nahasapeemapetilon,6,2,121,109
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0290.jpg,kent_brockman,139,49,300,248
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0290.jpg,kent_brockman,184,35,292,201
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0851.jpg,marge_simpson,7,3,158,271
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_1262.jpg,moe_szyslak,126,57,287,203
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0779.jpg,principal_skinner,4,0,165,207
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0637.jpg,bart_simpson,16,30,213,263
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0154.jpg,bart_simpson,33,23,258,259
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0339.jpg,sideshow_bob,81,7,256,202
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0541.jpg,sideshow_bob,83,0,266,257
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0541.jpg,lisa_simpson,136,21,217,218
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0809.jpg,homer_simpson,76,40,252,252
/content/gdrive/My Drive/simpsons/bounding_data/edna_krabappel/pic_0415.jpg,edna_krabappel,9,0,188,249
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0317.jpg,charles_montgomery_burns,78,1,239,173
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0013.jpg,abraham_grampa_simpson,28,9,194,293
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0139.jpg,marge_simpson,87,13,218,196
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0638.jpg,lisa_simpson,61,53,284,258
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_1045.jpg,krusty_the_clown,6,4,265,252
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0325.jpg,abraham_grampa_simpson,94,7,253,283
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_1004.jpg,principal_skinner,127,77,180,182
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_1004.jpg,principal_skinner,112,72,192,240
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0455.jpg,comic_book_guy,113,50,281,215
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0272.jpg,marge_simpson,55,6,225,244
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0268.jpg,kent_brockman,124,68,279,300
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0735.jpg,bart_simpson,42,172,172,282
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0735.jpg,lisa_simpson,214,60,288,170
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_1074.jpg,krusty_the_clown,4,0,232,260
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0260.jpg,kent_brockman,111,22,300,257
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0260.jpg,kent_brockman,161,17,293,183
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0814.jpg,abraham_grampa_simpson,0,48,249,285
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_1147.jpg,principal_skinner,105,34,226,248
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_1147.jpg,sideshow_bob,50,23,282,270
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0299.jpg,ned_flanders,63,22,173,259
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0061.jpg,charles_montgomery_burns,15,5,176,126
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0061.jpg,charles_montgomery_burns,38,8,125,109
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0613.jpg,marge_simpson,127,16,198,199
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1968.jpg,homer_simpson,95,3,236,262
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0613.jpg,abraham_grampa_simpson,29,106,220,247
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0072.jpg,marge_simpson,57,4,216,246
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0971.jpg,abraham_grampa_simpson,106,26,195,184
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0178.jpg,abraham_grampa_simpson,85,54,266,240
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0178.jpg,abraham_grampa_simpson,109,52,242,179
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_1090.jpg,marge_simpson,88,25,175,272
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0959.jpg,charles_montgomery_burns,14,63,194,223
